timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
1719315665.38054514,558444866,0,6,214883400,2320,10,1.21,-35.3639662,149.165856,684.04,23.505001068115234,234.30494689941406,0.06300000101327896,0.0,1
1719315665.60045719,558664778,0,6,214883600,2320,10,1.21,-35.36399,149.16581309999998,684.03,23.511001586914062,237.23336791992188,-0.005000000353902578,0.0,1
1719315665.80037713,558864698,0,6,214883800,2320,10,1.21,-35.364011999999995,149.1657688,684.04,23.514001846313477,240.1218719482422,-0.05900000408291817,0.0,1
1719315666.00029731,559064618,0,6,214884000,2320,10,1.21,-35.364032099999996,149.1657232,684.0500000000001,23.519001007080078,242.85731506347656,-0.046000003814697266,0.0,1
1719315666.20021725,559264538,0,6,214884200,2320,10,1.21,-35.3640505,149.16567659999998,684.0600000000001,23.522001266479492,245.4942626953125,0.01100000087171793,0.0,1
1719315666.40013719,559464458,0,6,214884400,2320,10,1.21,-35.3640671,149.165629,684.0500000000001,23.523000717163086,248.20657348632812,0.052000001072883606,0.0,1
1719315666.60005713,559664378,0,6,214884600,2320,10,1.21,-35.3640818,149.16558039999998,684.04,23.5210018157959,251.05572509765625,0.027000000700354576,0.0,1
1719315666.80081010,559865131,0,6,214884800,2320,10,1.21,-35.3640945,149.165531,684.04,23.519001007080078,253.93490600585938,-0.024000000208616257,0.0,1
1719315666.98073816,560045059,0,6,214885000,2320,10,1.21,-35.3641052,149.165481,684.04,23.519001007080078,256.71368408203125,-0.02500000037252903,0.0,1
1719315667.18065810,560244979,0,6,214885200,2320,10,1.21,-35.364114,149.1654303,684.0500000000001,23.519001007080078,259.3933410644531,0.013000000268220901,0.0,1
1719315667.38057828,560444899,0,6,214885400,2320,10,1.21,-35.3641207,149.1653792,684.04,23.517000198364258,262.13330078125,0.029000001028180122,0.0,1
1719315667.60049009,560664811,0,6,214885600,2320,10,1.21,-35.3641255,149.1653275,684.03,23.516000747680664,264.9636535644531,0.026000000536441803,0.0,1
1719315667.80041027,560864731,0,6,214885800,2320,10,1.21,-35.364128099999995,149.1652758,684.03,23.516000747680664,267.8213806152344,0.014000000432133675,0.0,1
1719315668.00033021,561064651,0,6,214886000,2320,10,1.21,-35.364128799999996,149.1652241,684.03,23.519001007080078,270.6819763183594,-0.015000000596046448,0.0,1
1719315668.20025015,561264571,0,6,214886200,2320,10,1.21,-35.3641273,149.1651723,684.03,23.523000717163086,273.493408203125,-0.03700000047683716,0.0,1
1719315668.40017009,561464491,0,6,214886400,2320,10,1.21,-35.3641237,149.1651206,684.04,23.527000427246094,276.2219543457031,-0.021000001579523087,0.0,1
1719315668.60009027,561664411,0,6,214886600,2320,10,1.21,-35.3641181,149.1650692,684.04,23.530000686645508,278.91436767578125,0.01900000125169754,0.0,1
1719315668.80001020,561864331,0,6,214886800,2320,10,1.21,-35.364110499999995,149.16501829999999,684.03,23.532001495361328,281.66851806640625,0.039000000804662704,0.0,1
1719315668.98077130,562045092,0,6,214887000,2320,10,1.21,-35.364101,149.1649679,684.03,23.534000396728516,284.5206298828125,0.020000001415610313,0.0,1
1719315669.18069124,562245012,0,6,214887200,2320,10,1.21,-35.3640894,149.164918,684.03,23.533000946044922,287.4051208496094,-0.02200000174343586,0.0,1
1719315669.38061118,562444932,0,6,214887400,2320,10,1.21,-35.3640757,149.16486899999998,684.04,23.530000686645508,290.1861877441406,-0.030000001192092896,0.0,1
1719315669.58053112,562644852,0,6,214887600,2320,10,1.21,-35.3640603,149.1648208,684.04,23.52800178527832,292.85955810546875,0.01600000075995922,0.0,1
1719315669.80044317,562864764,0,6,214887800,2320,10,1.21,-35.3640429,149.1647734,684.03,23.5260009765625,295.5938415527344,0.04400000348687172,0.0,1
1719315670.00036311,563064684,0,6,214888000,2320,10,1.21,-35.364023599999996,149.1647272,684.02,23.523000717163086,298.4499816894531,0.027000000700354576,0.0,1
1719315670.20028329,563264604,0,6,214888200,2320,10,1.21,-35.3640026,149.1646822,684.02,23.52400016784668,301.40045166015625,-0.01900000125169754,0.0,1
1719315670.40020323,563464524,0,6,214888400,2320,10,1.21,-35.3639796,149.16463869999998,684.03,23.52800178527832,304.3335876464844,-0.06400000303983688,0.0,1
1719315670.60012317,563664444,0,6,214888600,2320,10,1.21,-35.363954899999996,149.1645967,684.0500000000001,23.530000686645508,307.1265869140625,-0.06599999964237213,0.0,1
1719315670.80004311,563864364,0,6,214888800,2320,10,1.21,-35.3639286,149.1645562,684.0600000000001,23.52400016784668,309.8317565917969,-0.032999999821186066,0.0,1
1719315670.98080420,564045125,0,6,214889000,2320,10,1.21,-35.363900799999996,149.16451709999998,684.0600000000001,23.516000747680664,312.5213623046875,0.007000000216066837,0.0,1
1719315671.18072414,564245045,0,6,214889200,2320,10,1.21,-35.3638715,149.1644799,684.0500000000001,23.509000778198242,315.2373352050781,0.030000001192092896,0.0,1
1719315671.38064408,564444965,0,6,214889400,2320,10,1.21,-35.3638409,149.16444429999999,684.0500000000001,23.50200080871582,318.0168762207031,0.04000000283122063,0.0,1
1719315671.58056426,564644885,0,6,214889600,2320,10,1.21,-35.3638088,149.1644107,684.04,23.496000289916992,320.86541748046875,0.03800000250339508,0.0,1
1719315671.80047631,564864797,0,6,214889800,2320,10,1.21,-35.3637753,149.164379,684.03,23.49700164794922,323.775390625,0.018000001087784767,0.0,1
1719315672.00039625,565064717,0,6,214890000,2320,10,1.21,-35.3637406,149.1643494,684.03,23.503000259399414,326.69915771484375,-0.02200000174343586,0.0,1
